"Orthogroup" "dana_prot" "dmel_prot" "dmoj_prot" "dper_prot" "dpse_prot" "dvir_prot" "dwil_prot" "dyak_prot"
"2940" "OG0005093" "YOgnAN14015" "YOgnME10535" "YOgnMO10511" "YOgnPE09628" "YOgnPS01402" "YOgnVI10764" "YOgnWI14084" "YOgnYA09575"
"2941" "OG0005094" "YOgnAN14017" "YOgnME10534" "YOgnMO10512" "YOgnPE09627" "YOgnPS01401" "YOgnVI10765" "YOgnWI10379" "YOgnYA09574"
"2942" "OG0005095" "YOgnAN14023" "YOgnME11417" "YOgnMO08719" "YOgnPE16059" "YOgnPS01997" "YOgnVI09734" "YOgnWI10816" "YOgnYA12333"
"2943" "OG0005096" "YOgnAN14025" "YOgnME11415" "YOgnMO08717" "YOgnPE16061" "YOgnPS01999" "YOgnVI09732" "YOgnWI10818" "YOgnYA12335"
"2944" "OG0005097" "YOgnAN14028" "YOgnME10355" "YOgnMO08714" "YOgnPE15694" "YOgnPS02088" "YOgnVI09728" "YOgnWI10824" "YOgnYA09396"
"2945" "OG0005098" "YOgnAN14030" "YOgnME10354" "YOgnMO08713" "YOgnPE15693" "YOgnPS02089" "YOgnVI09727" "YOgnWI10827" "YOgnYA09394"
"2946" "OG0005099" "YOgnAN14031" "YOgnME10353" "YOgnMO08711" "YOgnPE15692" "YOgnPS02090" "YOgnVI09726" "YOgnWI10828" "YOgnYA09393"
"2947" "OG0005100" "YOgnAN14034" "YOgnME10349" "YOgnMO08708" "YOgnPE15689" "YOgnPS02093" "YOgnVI09723" "YOgnWI10433" "YOgnYA09389"
"2948" "OG0005101" "YOgnAN14042" "YOgnME13865" "YOgnMO10000" "YOgnPE05772" "YOgnPS02170" "YOgnVI11340" "YOgnWI12527" "YOgnYA12504"
"2949" "OG0005102" "YOgnAN14044" "YOgnME13866" "YOgnMO09999" "YOgnPE05773" "YOgnPS02171" "YOgnVI11342" "YOgnWI12529" "YOgnYA12505"
"2950" "OG0005103" "YOgnAN14046" "YOgnME13868" "YOgnMO09998" "YOgnPE05775" "YOgnPS02172" "YOgnVI11343" "YOgnWI12530" "YOgnYA12507"
"2951" "OG0005104" "YOgnAN14053" "YOgnME10167" "YOgnMO09369" "YOgnPE09887" "YOgnPS03067" "YOgnVI09985" "YOgnWI10958" "YOgnYA11084"
"2952" "OG0005105" "YOgnAN14060" "YOgnME10150" "YOgnMO08547" "YOgnPE09897" "YOgnPS03077" "YOgnVI11005" "YOgnWI10246" "YOgnYA11096"
"2953" "OG0005107" "YOgnAN14076" "YOgnME12930" "YOgnMO13381" "YOgnPE09955" "YOgnPS03136" "YOgnVI13824" "YOgnWI12794" "YOgnYA10770"
"2954" "OG0005108" "YOgnAN14083" "YOgnME12744" "YOgnMO10996" "YOgnPE09965" "YOgnPS03147" "YOgnVI10684" "YOgnWI10778" "YOgnYA09796"
"2955" "OG0005109" "YOgnAN14096" "YOgnME10369" "YOgnMO09186" "YOgnPE09996" "YOgnPS03183" "YOgnVI11553" "YOgnWI10567" "YOgnYA09410"
"2956" "OG0005110" "YOgnAN14097" "YOgnME12519" "YOgnMO08764" "YOgnPE10058" "YOgnPS03250" "YOgnVI09795" "YOgnWI12769" "YOgnYA11374"
"2957" "OG0005111" "YOgnAN14101" "YOgnME12376" "YOgnMO10713" "YOgnPE01238" "YOgnPS00737" "YOgnVI10212" "YOgnWI13544" "YOgnYA11237"
"2958" "OG0005112" "YOgnAN14104" "YOgnME12382" "YOgnMO11787" "YOgnPE01242" "YOgnPS00733" "YOgnVI10244" "YOgnWI13541" "YOgnYA11244"
"2959" "OG0005113" "YOgnAN14108" "YOgnME12386" "YOgnMO11789" "YOgnPE05696" "YOgnPS00325" "YOgnVI10240" "YOgnWI13536" "YOgnYA11249"
"2960" "OG0005114" "YOgnAN14118" "YOgnME10898" "YOgnMO09121" "YOgnPE05683" "YOgnPS00311" "YOgnVI01992" "YOgnWI10206" "YOgnYA09898"
"2961" "OG0005115" "YOgnAN14120" "YOgnME10896" "YOgnMO09119" "YOgnPE05682" "YOgnPS00309" "YOgnVI01991" "YOgnWI10204" "YOgnYA11340"
"2962" "OG0005116" "YOgnAN14124" "YOgnME10890" "YOgnMO09993" "YOgnPE05679" "YOgnPS00306" "YOgnVI11348" "YOgnWI12924" "YOgnYA11343"
"2963" "OG0005117" "YOgnAN14125" "YOgnME10889" "YOgnMO09992" "YOgnPE05678" "YOgnPS00305" "YOgnVI11349" "YOgnWI12387" "YOgnYA11344"
"2964" "OG0005118" "YOgnAN14129" "YOgnME11010" "YOgnMO10206" "YOgnPE00592" "YOgnPS02532" "YOgnVI01337" "YOgnWI12742" "YOgnYA09018"
"2965" "OG0005120" "YOgnAN14131" "YOgnME10606" "YOgnMO10204" "YOgnPE00589" "YOgnPS02535" "YOgnVI01335" "YOgnWI12740" "YOgnYA09629"
"2966" "OG0005121" "YOgnAN14144" "YOgnME13431" "YOgnMO00133" "YOgnPE09774" "YOgnPS02976" "YOgnVI09699" "YOgnWI10934" "YOgnYA10442"
"2967" "OG0005122" "YOgnAN14159" "YOgnME12438" "YOgnMO08569" "YOgnPE09315" "YOgnPS01101" "YOgnVI02383" "YOgnWI13793" "YOgnYA11297"
"2968" "OG0005123" "YOgnAN14167" "YOgnME10884" "YOgnMO10086" "YOgnPE00709" "YOgnPS01094" "YOgnVI11250" "YOgnWI07582" "YOgnYA11349"
"2969" "OG0005124" "YOgnAN14173" "YOgnME10878" "YOgnMO08556" "YOgnPE00703" "YOgnPS01088" "YOgnVI02394" "YOgnWI13538" "YOgnYA11355"
"2970" "OG0005125" "YOgnAN14189" "YOgnME10858" "YOgnMO11548" "YOgnPE05828" "YOgnPS02226" "YOgnVI10419" "YOgnWI12627" "YOgnYA11368"
"2971" "OG0005126" "YOgnAN14198" "YOgnME12558" "YOgnMO09071" "YOgnPE05836" "YOgnPS02233" "YOgnVI10412" "YOgnWI10587" "YOgnYA11414"
"2972" "OG0005127" "YOgnAN14199" "YOgnME12560" "YOgnMO11160" "YOgnPE05839" "YOgnPS02234" "YOgnVI11449" "YOgnWI14319" "YOgnYA11415"
"2973" "OG0005128" "YOgnAN14200" "YOgnME12561" "YOgnMO11161" "YOgnPE05840" "YOgnPS02235" "YOgnVI11450" "YOgnWI14320" "YOgnYA11416"
"2974" "OG0005129" "YOgnAN14206" "YOgnME12566" "YOgnMO09036" "YOgnPE05845" "YOgnPS02242" "YOgnVI02519" "YOgnWI10126" "YOgnYA11422"
"2975" "OG0005131" "YOgnAN14209" "YOgnME11358" "YOgnMO09304" "YOgnPE01062" "YOgnPS00902" "YOgnVI01612" "YOgnWI10627" "YOgnYA12390"
"2976" "OG0005132" "YOgnAN14210" "YOgnME11357" "YOgnMO09303" "YOgnPE01063" "YOgnPS00901" "YOgnVI01613" "YOgnWI10628" "YOgnYA12391"
"2977" "OG0005133" "YOgnAN14213" "YOgnME11355" "YOgnMO08841" "YOgnPE01066" "YOgnPS00899" "YOgnVI10660" "YOgnWI13189" "YOgnYA12393"
"2978" "OG0005134" "YOgnAN14219" "YOgnME11352" "YOgnMO08837" "YOgnPE01071" "YOgnPS00892" "YOgnVI10657" "YOgnWI10319" "YOgnYA12396"
"2979" "OG0005135" "YOgnAN14220" "YOgnME11351" "YOgnMO08835" "YOgnPE01073" "YOgnPS00891" "YOgnVI10655" "YOgnWI10320" "YOgnYA12397"
"2980" "OG0005136" "YOgnAN14225" "YOgnME13335" "YOgnMO11616" "YOgnPE00360" "YOgnPS02752" "YOgnVI10122" "YOgnWI09958" "YOgnYA10534"
"2981" "OG0005137" "YOgnAN14227" "YOgnME11345" "YOgnMO11538" "YOgnPE00388" "YOgnPS02726" "YOgnVI10429" "YOgnWI12402" "YOgnYA10147"
"2982" "OG0005138" "YOgnAN14233" "YOgnME13107" "YOgnMO10025" "YOgnPE00454" "YOgnPS02659" "YOgnVI11311" "YOgnWI12198" "YOgnYA10960"
"2983" "OG0005139" "YOgnAN14237" "YOgnME13114" "YOgnMO11870" "YOgnPE01213" "YOgnPS00758" "YOgnVI01490" "YOgnWI12194" "YOgnYA10965"
"2984" "OG0005140" "YOgnAN14243" "YOgnME11278" "YOgnMO11855" "YOgnPE01217" "YOgnPS00754" "YOgnVI02484" "YOgnWI12378" "YOgnYA10080"
"2985" "OG0005141" "YOgnAN14246" "YOgnME11275" "YOgnMO10247" "YOgnPE01218" "YOgnPS00753" "YOgnVI02487" "YOgnWI10639" "YOgnYA10077"
"2986" "OG0005142" "YOgnAN14247" "YOgnME11440" "YOgnMO10002" "YOgnPE15808" "YOgnPS00007" "YOgnVI11338" "YOgnWI12524" "YOgnYA12313"
"2987" "OG0005143" "YOgnAN14248" "YOgnME11439" "YOgnMO10001" "YOgnPE15807" "YOgnPS00006" "YOgnVI11339" "YOgnWI12526" "YOgnYA12314"
"2988" "OG0005144" "YOgnAN14254" "YOgnME11312" "YOgnMO09065" "YOgnPE15647" "YOgnPS02133" "YOgnVI10405" "YOgnWI10938" "YOgnYA10112"
"2989" "OG0005145" "YOgnAN14262" "YOgnME11307" "YOgnMO10963" "YOgnPE16002" "YOgnPS00208" "YOgnVI10625" "YOgnWI13451" "YOgnYA10107"
"2990" "OG0005146" "YOgnAN14270" "YOgnME10251" "YOgnMO10724" "YOgnPE00729" "YOgnPS02307" "YOgnVI10201" "YOgnWI13399" "YOgnYA09295"
"2991" "OG0005147" "YOgnAN14275" "YOgnME13175" "YOgnMO11100" "YOgnPE00740" "YOgnPS02317" "YOgnVI01639" "YOgnWI14132" "YOgnYA11806"
"2992" "OG0005148" "YOgnAN14281" "YOgnME13182" "YOgnMO11106" "YOgnPE00747" "YOgnPS02323" "YOgnVI01643" "YOgnWI14136" "YOgnYA11812"
"2993" "OG0005149" "YOgnAN14287" "YOgnME13186" "YOgnMO10003" "YOgnPE00750" "YOgnPS02326" "YOgnVI11337" "YOgnWI14138" "YOgnYA11816"
"2994" "OG0005150" "YOgnAN14292" "YOgnME13192" "YOgnMO11601" "YOgnPE00960" "YOgnPS01012" "YOgnVI10136" "YOgnWI14145" "YOgnYA11822"
"2995" "OG0005151" "YOgnAN14302" "YOgnME13200" "YOgnMO11611" "YOgnPE00507" "YOgnPS02609" "YOgnVI10127" "YOgnWI14152" "YOgnYA11831"
"2996" "OG0005152" "YOgnAN14306" "YOgnME13203" "YOgnMO11613" "YOgnPE00363" "YOgnPS02749" "YOgnVI10125" "YOgnWI13269" "YOgnYA11834"
"2997" "OG0005153" "YOgnAN14310" "YOgnME11503" "YOgnMO11342" "YOgnPE14981" "YOgnPS03567" "YOgnVI02644" "YOgnWI10690" "YOgnYA12251"
"2998" "OG0005154" "YOgnAN14312" "YOgnME11502" "YOgnMO09653" "YOgnPE14987" "YOgnPS03570" "YOgnVI10817" "YOgnWI10691" "YOgnYA12253"
"2999" "OG0005155" "YOgnAN14313" "YOgnME11501" "YOgnMO09652" "YOgnPE14988" "YOgnPS03571" "YOgnVI10818" "YOgnWI10692" "YOgnYA12255"
"3000" "OG0005156" "YOgnAN14314" "YOgnME11500" "YOgnMO09651" "YOgnPE14989" "YOgnPS03572" "YOgnVI10819" "YOgnWI14218" "YOgnYA12256"
"3001" "OG0005157" "YOgnAN14315" "YOgnME11499" "YOgnMO09650" "YOgnPE09940" "YOgnPS03122" "YOgnVI10820" "YOgnWI14219" "YOgnYA12257"
"3002" "OG0005158" "YOgnAN14316" "YOgnME10625" "YOgnMO10680" "YOgnPE00552" "YOgnPS02572" "YOgnVI02592" "YOgnWI10230" "YOgnYA09648"
"3003" "OG0005159" "YOgnAN14319" "YOgnME10622" "YOgnMO10683" "YOgnPE00549" "YOgnPS02575" "YOgnVI02595" "YOgnWI10227" "YOgnYA09645"
"3004" "OG0005160" "YOgnAN14320" "YOgnME10621" "YOgnMO10684" "YOgnPE00548" "YOgnPS02576" "YOgnVI02596" "YOgnWI10226" "YOgnYA09644"
"3005" "OG0005161" "YOgnAN14321" "YOgnME10619" "YOgnMO10685" "YOgnPE00547" "YOgnPS02577" "YOgnVI02597" "YOgnWI10225" "YOgnYA09642"
"3006" "OG0005162" "YOgnAN14327" "YOgnME12598" "YOgnMO08930" "YOgnPE01302" "YOgnPS00674" "YOgnVI02079" "YOgnWI10218" "YOgnYA11441"
"3007" "OG0005163" "YOgnAN14331" "YOgnME11008" "YOgnMO10693" "YOgnPE00533" "YOgnPS02588" "YOgnVI02606" "YOgnWI10215" "YOgnYA09016"
"3008" "OG0005164" "YOgnAN14334" "YOgnME11004" "YOgnMO10696" "YOgnPE00529" "YOgnPS02592" "YOgnVI02609" "YOgnWI13176" "YOgnYA09013"
"3009" "OG0005165" "YOgnAN14335" "YOgnME11002" "YOgnMO10697" "YOgnPE00528" "YOgnPS02593" "YOgnVI02610" "YOgnWI14064" "YOgnYA09012"
"3010" "OG0005166" "YOgnAN14342" "YOgnME10993" "YOgnMO10707" "YOgnPE00515" "YOgnPS02604" "YOgnVI02619" "YOgnWI09640" "YOgnYA09000"
"3011" "OG0005167" "YOgnAN14343" "YOgnME10992" "YOgnMO10708" "YOgnPE00514" "YOgnPS02605" "YOgnVI02620" "YOgnWI09639" "YOgnYA08999"
"3012" "OG0005168" "YOgnAN14354" "YOgnME12889" "YOgnMO09830" "YOgnPE00072" "YOgnPS00458" "YOgnVI11420" "YOgnWI10345" "YOgnYA11711"
"3013" "OG0005169" "YOgnAN14360" "YOgnME12898" "YOgnMO11132" "YOgnPE00167" "YOgnPS00552" "YOgnVI11424" "YOgnWI10351" "YOgnYA11716"
"3014" "OG0005170" "YOgnAN14361" "YOgnME12900" "YOgnMO11133" "YOgnPE00166" "YOgnPS00551" "YOgnVI11425" "YOgnWI10352" "YOgnYA11718"
"3015" "OG0005171" "YOgnAN14362" "YOgnME12901" "YOgnMO11134" "YOgnPE00165" "YOgnPS00550" "YOgnVI11426" "YOgnWI10353" "YOgnYA11719"
"3016" "OG0005173" "YOgnAN14369" "YOgnME10670" "YOgnMO10849" "YOgnPE01367" "YOgnPS00605" "YOgnVI01382" "YOgnWI13203" "YOgnYA09688"
"3017" "OG0005174" "YOgnAN14378" "YOgnME12226" "YOgnMO11415" "YOgnPE09722" "YOgnPS01494" "YOgnVI02828" "YOgnWI12830" "YOgnYA09200"
"3018" "OG0005175" "YOgnAN14380" "YOgnME10493" "YOgnMO09752" "YOgnPE14480" "YOgnPS01561" "YOgnVI02358" "YOgnWI10504" "YOgnYA09533"
"3019" "OG0005176" "YOgnAN14385" "YOgnME05059" "YOgnMO04137" "YOgnPE11137" "YOgnPS05152" "YOgnVI04448" "YOgnWI02817" "YOgnYA01445"
"3020" "OG0005177" "YOgnAN14386" "YOgnME10489" "YOgnMO11239" "YOgnPE15072" "YOgnPS03654" "YOgnVI10865" "YOgnWI10507" "YOgnYA09530"
"3021" "OG0005178" "YOgnAN14391" "YOgnME10484" "YOgnMO11242" "YOgnPE15076" "YOgnPS03657" "YOgnVI10868" "YOgnWI10510" "YOgnYA09527"
"3022" "OG0005180" "YOgnAN14397" "YOgnME10956" "YOgnMO08664" "YOgnPE11188" "YOgnPS05199" "YOgnVI02375" "YOgnWI00140" "YOgnYA16162"
"3023" "OG0005181" "YOgnAN14400" "YOgnME12212" "YOgnMO11123" "YOgnPE14948" "YOgnPS03540" "YOgnVI10691" "YOgnWI10730" "YOgnYA09212"
"3024" "OG0005182" "YOgnAN14406" "YOgnME12287" "YOgnMO11127" "YOgnPE14953" "YOgnPS03544" "YOgnVI10596" "YOgnWI10522" "YOgnYA11149"
"3025" "OG0005184" "YOgnAN14419" "YOgnME12297" "YOgnMO11229" "YOgnPE09652" "YOgnPS01426" "YOgnVI10854" "YOgnWI10859" "YOgnYA11161"
"3026" "OG0005185" "YOgnAN14425" "YOgnME11956" "YOgnMO11205" "YOgnPE14440" "YOgnPS01517" "YOgnVI11493" "YOgnWI10154" "YOgnYA10668"
"3027" "OG0005186" "YOgnAN14426" "YOgnME11957" "YOgnMO09037" "YOgnPE14439" "YOgnPS01516" "YOgnVI02518" "YOgnWI10153" "YOgnYA10669"
"3028" "OG0005187" "YOgnAN14427" "YOgnME11958" "YOgnMO11619" "YOgnPE14438" "YOgnPS01515" "YOgnVI10119" "YOgnWI09689" "YOgnYA10670"
"3029" "OG0005188" "YOgnAN14429" "YOgnME11960" "YOgnMO11085" "YOgnPE14436" "YOgnPS01513" "YOgnVI01622" "YOgnWI12767" "YOgnYA10672"
"3030" "OG0005189" "YOgnAN14435" "YOgnME11967" "YOgnMO11798" "YOgnPE09737" "YOgnPS01505" "YOgnVI02006" "YOgnWI12759" "YOgnYA10678"
"3031" "OG0005190" "YOgnAN14436" "YOgnME11969" "YOgnMO11799" "YOgnPE09735" "YOgnPS01504" "YOgnVI02005" "YOgnWI12758" "YOgnYA10680"
"3032" "OG0005191" "YOgnAN14437" "YOgnME11559" "YOgnMO09358" "YOgnPE09848" "YOgnPS03030" "YOgnVI09973" "YOgnWI13495" "YOgnYA12199"
"3033" "OG0005192" "YOgnAN14438" "YOgnME11558" "YOgnMO09357" "YOgnPE09849" "YOgnPS03031" "YOgnVI09972" "YOgnWI13494" "YOgnYA12200"
"3034" "OG0005193" "YOgnAN14439" "YOgnME11557" "YOgnMO09356" "YOgnPE09850" "YOgnPS03032" "YOgnVI09971" "YOgnWI13493" "YOgnYA12201"
"3035" "OG0005194" "YOgnAN14440" "YOgnME11556" "YOgnMO09355" "YOgnPE09851" "YOgnPS03033" "YOgnVI09970" "YOgnWI13492" "YOgnYA12202"
"3036" "OG0005195" "YOgnAN14441" "YOgnME11555" "YOgnMO09354" "YOgnPE09852" "YOgnPS03034" "YOgnVI09969" "YOgnWI13491" "YOgnYA12203"
"3037" "OG0005196" "YOgnAN14442" "YOgnME11553" "YOgnMO09353" "YOgnPE09854" "YOgnPS03036" "YOgnVI09967" "YOgnWI13490" "YOgnYA12205"
"3038" "OG0005198" "YOgnAN14444" "YOgnME11551" "YOgnMO09351" "YOgnPE09856" "YOgnPS03038" "YOgnVI09965" "YOgnWI13488" "YOgnYA12208"
"3039" "OG0005199" "YOgnAN14446" "YOgnME11547" "YOgnMO09349" "YOgnPE09860" "YOgnPS03040" "YOgnVI09963" "YOgnWI13486" "YOgnYA12210"
"3040" "OG0005200" "YOgnAN14448" "YOgnME11545" "YOgnMO09347" "YOgnPE09862" "YOgnPS03042" "YOgnVI09961" "YOgnWI14270" "YOgnYA12212"
"3041" "OG0005201" "YOgnAN14449" "YOgnME11544" "YOgnMO09346" "YOgnPE09863" "YOgnPS03043" "YOgnVI09960" "YOgnWI14271" "YOgnYA12213"
"3042" "OG0005202" "YOgnAN14454" "YOgnME11538" "YOgnMO11006" "YOgnPE09868" "YOgnPS03048" "YOgnVI10673" "YOgnWI14276" "YOgnYA12217"
"3043" "OG0005203" "YOgnAN14456" "YOgnME11536" "YOgnMO11008" "YOgnPE09870" "YOgnPS03050" "YOgnVI10671" "YOgnWI14278" "YOgnYA12219"
"3044" "OG0005204" "YOgnAN14457" "YOgnME11535" "YOgnMO11009" "YOgnPE09871" "YOgnPS03051" "YOgnVI11502" "YOgnWI14279" "YOgnYA12220"
"3045" "OG0005205" "YOgnAN14460" "YOgnME11532" "YOgnMO11012" "YOgnPE10112" "YOgnPS03298" "YOgnVI11505" "YOgnWI14293" "YOgnYA12223"
"3046" "OG0005207" "YOgnAN14474" "YOgnME11517" "YOgnMO11498" "YOgnPE10122" "YOgnPS03310" "YOgnVI02236" "YOgnWI14307" "YOgnYA12236"
"3047" "OG0005208" "YOgnAN14475" "YOgnME11516" "YOgnMO11499" "YOgnPE10123" "YOgnPS03311" "YOgnVI02235" "YOgnWI14310" "YOgnYA12237"
"3048" "OG0005209" "YOgnAN14477" "YOgnME11563" "YOgnMO09361" "YOgnPE09844" "YOgnPS03026" "YOgnVI09976" "YOgnWI14374" "YOgnYA12195"
"3049" "OG0005211" "YOgnAN14488" "YOgnME10963" "YOgnMO10335" "YOgnPE14671" "YOgnPS01756" "YOgnVI11033" "YOgnWI10552" "YOgnYA08973"
"3050" "OG0005212" "YOgnAN14491" "YOgnME10960" "YOgnMO10337" "YOgnPE14669" "YOgnPS01753" "YOgnVI11036" "YOgnWI10554" "YOgnYA08970"
"3051" "OG0005214" "YOgnAN14495" "YOgnME10477" "YOgnMO10341" "YOgnPE14665" "YOgnPS01750" "YOgnVI11040" "YOgnWI10635" "YOgnYA09520"
"3052" "OG0005215" "YOgnAN14496" "YOgnME10476" "YOgnMO10342" "YOgnPE14664" "YOgnPS01749" "YOgnVI11041" "YOgnWI14214" "YOgnYA09519"
"3053" "OG0005216" "YOgnAN14499" "YOgnME10471" "YOgnMO10344" "YOgnPE14656" "YOgnPS01742" "YOgnVI11042" "YOgnWI13331" "YOgnYA09514"
"3054" "OG0005217" "YOgnAN14504" "YOgnME10470" "YOgnMO09290" "YOgnPE14655" "YOgnPS01740" "YOgnVI11675" "YOgnWI13012" "YOgnYA09513"
"3055" "OG0005218" "YOgnAN14507" "YOgnME10467" "YOgnMO09592" "YOgnPE14652" "YOgnPS01736" "YOgnVI10952" "YOgnWI13009" "YOgnYA09510"
"3056" "OG0005219" "YOgnAN14511" "YOgnME10465" "YOgnMO09590" "YOgnPE14650" "YOgnPS01734" "YOgnVI10955" "YOgnWI13003" "YOgnYA09508"
"3057" "OG0005220" "YOgnAN14512" "YOgnME10464" "YOgnMO09589" "YOgnPE14649" "YOgnPS01733" "YOgnVI10956" "YOgnWI13002" "YOgnYA09507"
"3058" "OG0005221" "YOgnAN14514" "YOgnME12457" "YOgnMO11297" "YOgnPE15033" "YOgnPS03613" "YOgnVI09942" "YOgnWI13893" "YOgnYA11310"
"3059" "OG0005222" "YOgnAN14517" "YOgnME10459" "YOgnMO09585" "YOgnPE14643" "YOgnPS01729" "YOgnVI10960" "YOgnWI12998" "YOgnYA09500"
"3060" "OG0005223" "YOgnAN14525" "YOgnME11296" "YOgnMO11860" "YOgnPE05885" "YOgnPS02286" "YOgnVI01481" "YOgnWI10327" "YOgnYA10096"
"3061" "OG0005224" "YOgnAN14533" "YOgnME11285" "YOgnMO11867" "YOgnPE00713" "YOgnPS02293" "YOgnVI01487" "YOgnWI10334" "YOgnYA10086"
"3062" "OG0005225" "YOgnAN14535" "YOgnME11283" "YOgnMO10796" "YOgnPE00715" "YOgnPS02294" "YOgnVI11370" "YOgnWI10336" "YOgnYA10084"
"3063" "OG0005226" "YOgnAN14542" "YOgnME12780" "YOgnMO09056" "YOgnPE01390" "YOgnPS00583" "YOgnVI10398" "YOgnWI10370" "YOgnYA09766"
"3064" "OG0005227" "YOgnAN14554" "YOgnME13236" "YOgnMO09046" "YOgnPE00014" "YOgnPS00409" "YOgnVI10386" "YOgnWI09664" "YOgnYA11869"
"3065" "OG0005228" "YOgnAN14561" "YOgnME11119" "YOgnMO10020" "YOgnPE05750" "YOgnPS00379" "YOgnVI11319" "YOgnWI12491" "YOgnYA09123"
"3066" "OG0005230" "YOgnAN14563" "YOgnME11117" "YOgnMO10019" "YOgnPE16102" "YOgnPS02044" "YOgnVI11321" "YOgnWI12493" "YOgnYA09121"
"3067" "OG0005231" "YOgnAN14566" "YOgnME11113" "YOgnMO10016" "YOgnPE16105" "YOgnPS02047" "YOgnVI11324" "YOgnWI12496" "YOgnYA09118"
"3068" "OG0005232" "YOgnAN14570" "YOgnME12248" "YOgnMO10628" "YOgnPE03640" "YOgnPS02782" "YOgnVI01903" "YOgnWI09736" "YOgnYA11116"
"3069" "OG0005234" "YOgnAN14577" "YOgnME12256" "YOgnMO11198" "YOgnPE00317" "YOgnPS02789" "YOgnVI11488" "YOgnWI13102" "YOgnYA11123"
"3070" "OG0005236" "YOgnAN14582" "YOgnME11974" "YOgnMO01043" "YOgnPE09458" "YOgnPS01227" "YOgnVI09670" "YOgnWI11365" "YOgnYA15670"
"3071" "OG0005237" "YOgnAN14586" "YOgnME10131" "YOgnMO09259" "YOgnPE09455" "YOgnPS01224" "YOgnVI11588" "YOgnWI12832" "YOgnYA09990"
"3072" "OG0005238" "YOgnAN14587" "YOgnME12104" "YOgnMO09258" "YOgnPE09454" "YOgnPS01223" "YOgnVI11589" "YOgnWI10853" "YOgnYA11788"
"3073" "OG0005239" "YOgnAN14588" "YOgnME12106" "YOgnMO09256" "YOgnPE09453" "YOgnPS01221" "YOgnVI11590" "YOgnWI10854" "YOgnYA11790"
"3074" "OG0005240" "YOgnAN14590" "YOgnME12109" "YOgnMO09254" "YOgnPE09451" "YOgnPS01218" "YOgnVI11592" "YOgnWI12791" "YOgnYA11792"
"3075" "OG0005241" "YOgnAN14600" "YOgnME12486" "YOgnMO11450" "YOgnPE14839" "YOgnPS03435" "YOgnVI02872" "YOgnWI09816" "YOgnYA11337"
"3076" "OG0005243" "YOgnAN14624" "YOgnME12503" "YOgnMO11457" "YOgnPE14859" "YOgnPS01574" "YOgnVI02879" "YOgnWI12831" "YOgnYA09881"
"3077" "OG0005244" "YOgnAN14625" "YOgnME12504" "YOgnMO11458" "YOgnPE14860" "YOgnPS01573" "YOgnVI02279" "YOgnWI10855" "YOgnYA09880"
"3078" "OG0005245" "YOgnAN14626" "YOgnME12505" "YOgnMO10535" "YOgnPE14861" "YOgnPS01572" "YOgnVI02663" "YOgnWI09994" "YOgnYA09879"
"3079" "OG0005246" "YOgnAN14640" "YOgnME11751" "YOgnMO09854" "YOgnPE15754" "YOgnPS00142" "YOgnVI01412" "YOgnWI12174" "YOgnYA12017"
"3080" "OG0005247" "YOgnAN14641" "YOgnME11750" "YOgnMO09853" "YOgnPE15753" "YOgnPS00141" "YOgnVI01411" "YOgnWI12173" "YOgnYA12018"
"3081" "OG0005248" "YOgnAN14642" "YOgnME11749" "YOgnMO09851" "YOgnPE15752" "YOgnPS00140" "YOgnVI01410" "YOgnWI12172" "YOgnYA12019"
"3082" "OG0005249" "YOgnAN14654" "YOgnME13857" "YOgnMO09884" "YOgnPE15818" "YOgnPS00016" "YOgnVI01928" "YOgnWI12398" "YOgnYA12497"
"3083" "OG0005250" "YOgnAN14655" "YOgnME13858" "YOgnMO09883" "YOgnPE15817" "YOgnPS00015" "YOgnVI01927" "YOgnWI12399" "YOgnYA12498"
"3084" "OG0005251" "YOgnAN14656" "YOgnME02499" "YOgnMO00864" "YOgnPE09045" "YOgnPS11652" "YOgnVI05440" "YOgnWI03742" "YOgnYA02342"
"3085" "OG0005252" "YOgnAN14663" "YOgnME10337" "YOgnMO11824" "YOgnPE15809" "YOgnPS00008" "YOgnVI10142" "YOgnWI12523" "YOgnYA09376"
"3086" "OG0005253" "YOgnAN14665" "YOgnME10334" "YOgnMO11358" "YOgnPE09654" "YOgnPS01428" "YOgnVI09821" "YOgnWI09626" "YOgnYA09371"
"3087" "OG0005254" "YOgnAN14668" "YOgnME10331" "YOgnMO11333" "YOgnPE14970" "YOgnPS03557" "YOgnVI02636" "YOgnWI09708" "YOgnYA09368"
"3088" "OG0005255" "YOgnAN14669" "YOgnME10329" "YOgnMO11334" "YOgnPE14971" "YOgnPS03558" "YOgnVI02637" "YOgnWI09707" "YOgnYA09367"
"3089" "OG0005256" "YOgnAN14671" "YOgnME10328" "YOgnMO11335" "YOgnPE14972" "YOgnPS03559" "YOgnVI02638" "YOgnWI09705" "YOgnYA09366"
"3090" "OG0005257" "YOgnAN14673" "YOgnME10326" "YOgnMO11337" "YOgnPE14974" "YOgnPS03560" "YOgnVI02640" "YOgnWI09703" "YOgnYA09364"
"3091" "OG0005258" "YOgnAN14675" "YOgnME10324" "YOgnMO11339" "YOgnPE14977" "YOgnPS03563" "YOgnVI02641" "YOgnWI09701" "YOgnYA09362"
"3092" "OG0005259" "YOgnAN14682" "YOgnME13207" "YOgnMO09836" "YOgnPE01114" "YOgnPS00851" "YOgnVI11414" "YOgnWI14172" "YOgnYA11840"
